field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID_EGSF22,F36,F45,ZA,ID_EGSFIR,Mstar,Fch1,dFch1,Fch2,dFch2,Fch3,dFch3,Fch4,dFch4,F24,dF24,Q24,F100,dF100,Q100,F160,dF160,Q160,F250,dF250,F350,dF350,F450,dF450,F500,dF500,F850_sh,dF850_sh,F850_d,dF850_d,F850,dF850,F1100,dF1100
miri1,215.157743,53.035985,,,1.319,0.329,2.06,0.376,1.794,0.351,5.01,0.488,11.835,0.842,83.071,27.682,39929.0,119.35294778367252,1798.7108811812152,1.310000000000001,13805,9.52,3.362,0.116,3.448,0.1254,2.709,1.094,2.756,0.9108,22.06,15.786,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.168465,53.045174,,,,,0.088,0.076,,,,,,,0.735,0.661,39485.0,24.574181376653065,145.3339255872171,0.45000000000000023,13813,7.69,0.1035,0.1116,0.009396,0.1184,0.7051,1.003,0.4373,0.8784,15.3,14.0,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.07116,52.976406,,,0.299,0.046,0.158,0.1,,,,,,,,,39624.0,550.3193355552198,570.2821470024887,2.7499999999999853,13815,8.78,0.4806,0.09464,0.4261,0.1019,0.1692,1.013,0.02458,0.8409,15.52,8.1153,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.989648,52.918376,1.45,0.053,1.09,0.031,,,,,,,,,,,39748.0,2970.686891827484,2669.1516816849194,1.2400000000000009,13818,9.47,2.84,0.1068,2.389,0.1142,2.47,1.072,0.002587,0.916,9.212,7.049,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,0.06297,0.77327
miri2,215.098284,52.98298,,,897.763,0.236,2356.077,0.475,1492.795,0.601,2117.043,0.732,1198.176,1.387,1515.335,2.095,44017.0,450107.4473677344,388247.8146586364,0.3100000000000001,13822,10.6,394.0,0.1687,340.2,0.1804,268.0,1.428,1430.0,1.232,1604.0,160.44,3,54.039,5.4039,2,83.326,8.3326,3,49.1,4.91,28.307,4.5571,-99.0,100000000.0,11.551,4.3877,2.7101,1.2205,-99.0,100000000.0,2.7101,1.2205,-99.0,100000000.0
miri1,215.183414,53.054243,,,,,,,,,,,271705.221,182671.432,,,39973.0,7169.038551286758,7170.682639910207,1.290000000000001,13823,9.66,6.368,0.1153,6.553,0.1226,4.867,1.021,3.135,0.9056,8.767,9.9298,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.9954,52.921656,3.624,0.032,2.035,0.02,,,,,,,,,,,39864.0,10493.395906498066,5645.37313721505,0.01,13824,6.89,8.454,0.1127,5.191,0.1226,2.605,1.227,-1.721,1.06,22.86,10.296,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.175103,53.049934,,,0.061,0.028,0.142,0.065,0.117,0.111,0.331,0.186,,,,,39459.0,132.42426268865555,78.82760012236551,0.25000000000000006,13825,8.65,0.2143,0.1134,0.1419,0.1203,0.7514,1.043,-1.292,0.9289,29.15,10.137,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.153692,53.034629,,,0.059,0.046,,,,,,,0.832,0.378,4.219,0.74,39555.0,51.29868113422953,10.613049451826704,1.2000000000000008,13828,7.67,0.626,0.1068,0.4205,0.1156,-0.9166,1.009,-0.4942,0.8694,21.12,13.607,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.091774,52.983669,,,66.955,0.134,56.845,0.28,64.934,0.383,49.057,0.467,68.491,0.898,55.175,1.396,42122.0,226148.30281907428,149560.49328276404,0.6400000000000003,13833,11.5,193.4,0.1374,128.0,0.1475,109.9,1.273,52.7,1.089,38.67,8.1228,3,3.7265,1.4255,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.148124,53.031058,,,,,0.069,0.062,,,,,,,1.914,0.675,39430.0,1017.4758565696601,-357.2492967861458,0.03,13842,9.12,0.3815,0.1333,1.057,0.1456,-4.073,1.4,-0.3131,1.189,24.18,37.251,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.16764,53.044807,,,,,0.138,0.066,,,,,,,,,39409.0,125.69888760103076,160.2276141528094,0.4300000000000002,13844,7.45,0.1786,0.1735,0.1517,0.1828,-0.7957,1.648,0.7762,1.432,34.31,29.816,1,1.2061,1.1896,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.162134,53.04011,,,21.422,0.083,24.185,0.141,24.639,0.204,54.735,0.288,152.269,0.5,273.64,0.931,40211.0,20876.10160826914,27018.065966570222,1.7700000000000014,13846,10.8,15.71,0.214,20.13,0.2217,20.86,2.008,11.59,1.704,276.9,49.58,3,9.3634,5.0606,3,2.1526,10.693,3,27.156,12.722,32.329,10.002,-99.0,100000000.0,25.044,25.083,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.081039,52.983956,,,,,,,,,,,0.658,0.34,0.627,0.605,39387.0,92.27455753219309,131.95314942777043,1.8300000000000014,13861,8.49,0.1602,0.1097,0.05215,0.1179,-0.6587,1.122,-0.6973,0.8965,14.55,12.319,1,0.7307,1.9135,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.988825,52.918692,0.027,0.02,0.02,0.014,,,,,,,,,,,39416.0,34.9495752281864,54.671719418918215,0.4400000000000002,13862,7.69,0.2095,0.1039,0.09913,0.1113,-1.46,1.084,-0.8099,0.9172,21.09,13.631,1,2.1242,1.1781,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.975117,52.908861,0.266,0.021,0.426,0.015,,,,,,,,,,,39456.0,694.4230016554263,543.6103846456118,3.2999999999999736,13884,8.95,0.5064,0.1271,0.5074,0.1344,-0.5298,1.277,-0.0815,0.9975,12.4,7.234,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.081712,52.984474,,,0.097,0.035,0.124,0.088,,,0.238,0.185,,,,,39208.0,517.8995118896961,626.6812705725072,0.4100000000000002,13906,8.89,0.3016,0.1768,0.2993,0.1893,0.135,1.787,-1.404,1.477,18.06,17.397,1,-99.0,100000000.0,1,1.0258,2.3624,2,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.991285,52.920711,0.105,0.016,0.117,0.012,,,,,,,,,,,39300.0,-175.80366633000412,-266.6523278539268,0.8200000000000005,13922,9.87,0.8964,0.09759,0.8269,0.1043,0.564,1.001,-0.6016,0.8823,22.13,9.0385,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.969353,52.905407,0.051,0.016,0.063,0.011,,,,,,,,,,,39223.0,511.2341360118966,539.2440595258068,3.7399999999999642,13936,9.0,0.3521,0.1127,0.2964,0.1207,1.932,1.126,0.6533,0.9198,17.07,14.59,1,1.1287,1.9483,2,4.2392,2.9416,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.167485,53.044294,,,0.475,0.055,0.942,0.105,1.175,0.159,1.037,0.232,1.746,0.404,2.142,0.768,39469.0,1558.6022973200102,1183.483829015965,0.6400000000000003,13950,8.55,1.377,0.1661,0.9622,0.1738,1.199,1.581,0.1941,1.343,6.263,14.661,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.181724,53.055094,,,,,,,,,,,1967.646,957.389,,,39196.0,438.4997889762315,584.9666653904695,2.4199999999999924,13952,9.64,0.745,0.1138,0.6554,0.1212,-1.052,1.031,0.7335,0.9082,0.4243,10.077,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.974688,52.909183,0.149,0.026,0.078,0.016,,,,,,,,,,,39205.0,436.36651715443486,364.3222529269578,0.45000000000000023,13959,8.36,0.3495,0.1248,0.2443,0.1325,0.6869,1.251,-0.1061,0.991,12.49,8.6775,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.996168,52.922526,16.776,0.083,11.572,0.051,,,,,,,,,,,39860.0,23144.15046878649,18440.39741187136,0.5500000000000003,13968,9.79,19.25,0.1083,15.22,0.1175,14.54,1.132,11.12,0.9871,71.71,7.4908,3,2.5775,1.8703,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,0.36106,0.93262
miri2,215.073443,52.979172,,,,,,,,,0.213,0.147,,,,,39132.0,118.25706413765887,36.76061445160122,0.09,13969,7.58,0.1392,0.09464,-0.0249,0.1015,1.009,0.9528,-0.9535,0.8047,29.52,9.908,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.167423,53.045035,,,0.064,0.045,0.117,0.086,,,,,,,,,39210.0,220.9491202300346,217.62486994108244,0.4300000000000002,13972,7.84,0.2449,0.1613,0.09772,0.171,-0.03827,1.491,-0.4696,1.334,23.66,21.387,1,1.2115,2.3651,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.979263,52.912008,1.787,0.044,1.42,0.028,,,,,,,,,,,39353.0,2378.2546605962657,2891.7890837742675,1.5500000000000012,13973,9.3,1.918,0.1083,2.287,0.1151,2.379,1.019,2.419,0.8319,2.605,8.2276,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.06424,52.972315,,,0.598,0.043,0.345,0.096,,,,,,,8.348,0.683,39256.0,1071.1415825538872,1187.300654271461,2.2299999999999964,13977,9.48,0.8967,0.09428,0.9537,0.1019,0.5217,1.046,-0.2665,0.8758,2.182,5.9487,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.163079,53.042268,,,0.091,0.027,0.117,0.062,,,,,,,,,39097.0,159.82701792480302,198.50480428729094,3.519999999999969,13984,8.67,0.2685,0.1451,0.2058,0.155,-1.277,1.328,-0.1113,1.184,24.67,20.686,1,-99.0,100000000.0,1,0.2403,3.9381,3,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.176256,53.051384,,,,,,,,,0.249,0.201,,,,,39137.0,111.68023345965582,229.23619571954154,0.49000000000000027,13988,7.4,0.1852,0.1083,0.1146,0.1146,-0.8461,0.9367,-0.9586,0.8396,-3.72,7.8065,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.071884,52.977822,,,,,,,,,0.238,0.187,0.862,0.387,,,39206.0,193.12126616459733,131.12816446972732,0.38000000000000017,13992,7.58,0.1661,0.09685,0.06483,0.1052,0.7937,1.046,-0.3286,0.8797,18.27,8.8276,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.147662,53.031261,,,0.128,0.048,0.126,0.099,,,0.248,0.221,,,3.481,0.759,39150.0,-931.2636586296068,356.1736885623329,1.2000000000000008,13994,7.76,0.6997,0.1333,0.2274,0.1461,10.71,1.41,-0.2536,1.18,22.95,35.266,2,1.5096,2.69,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.967203,52.904171,0.031,0.015,0.045,0.012,,,,,,,,,,,39086.0,97.20177752079084,149.478148368897,1.1300000000000008,13995,7.08,0.07881,0.1315,0.08973,0.1386,-0.6325,1.346,1.182,1.082,25.84,22.795,1,0.6481,2.105,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.079143,52.983031,,,0.073,0.047,,,0.471,0.156,0.473,0.212,0.816,0.426,1.45,0.709,39146.0,653.3378952841316,591.5976891726409,0.5500000000000003,13996,8.58,0.5642,0.1016,0.3777,0.1095,-0.6889,0.973,0.7892,0.8241,-4.851,8.7291,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.175586,53.050408,,,1.921,0.073,1.93,0.129,1.695,0.195,2.018,0.263,7.201,0.449,11.026,0.838,39330.0,2963.638162602363,3414.635197185114,1.5500000000000012,13997,9.86,2.521,0.1193,2.718,0.1264,2.204,1.086,-0.2471,0.9729,13.22,8.7609,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.970124,52.906289,0.03,0.014,0.026,0.01,,,,,,,,,,,39054.0,206.5773128448635,230.97792716733497,1.8200000000000014,14002,8.58,0.1503,0.1145,0.1677,0.1231,0.8279,1.187,0.6106,0.9548,11.34,12.068,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.96661,52.903827,0.022,0.014,0.023,0.009,,,,,,,,,,,39053.0,133.42371485610985,230.4476083369662,2.5499999999999896,14010,8.04,0.07918,0.116,0.0794,0.1231,-0.6446,1.152,-1.254,0.9509,22.41,19.378,1,0.7115,2.0226,3,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.161988,53.039916,,,4.223,0.098,5.028,0.176,4.415,0.257,4.58,0.363,14.801,0.603,14.122,1.098,40626.0,8305.722929806136,10470.02899618937,1.9000000000000015,14015,10.4,7.278,0.1978,10.31,0.2062,11.93,1.877,10.35,1.593,117.8,46.155,3,2.9004,4.921,3,26.114,10.961,3,34.068,12.742,32.308,9.9784,-99.0,100000000.0,25.017,24.763,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.174625,53.05045,,,0.086,0.044,0.236,0.084,0.397,0.139,0.491,0.198,1.107,0.367,0.992,0.697,39016.0,211.46587001766184,317.7560157332786,2.53999999999999,14019,8.3,0.2817,0.1145,0.3246,0.1221,0.3807,1.054,1.167,0.9185,15.38,8.9683,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.158455,53.039198,,,0.101,0.046,0.11,0.094,0.337,0.187,,,1.368,0.48,,,39015.0,360.6738465060591,475.1977852048801,1.2000000000000008,14020,7.57,0.4872,0.1086,0.3749,0.1165,0.5459,1.003,-0.6016,0.8836,17.5,15.07,1,2.1241,1.7998,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.164758,53.043555,,,0.115,0.044,0.198,0.08,,,0.221,0.198,0.569,0.358,,,39041.0,316.66059156325224,330.7825776771041,1.7900000000000014,14021,8.73,0.3742,0.1116,0.2739,0.1198,-0.697,1.011,-0.326,0.8901,1.837,11.219,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.178541,53.053336,,,0.028,0.023,0.077,0.054,,,,,,,,,39009.0,37.874814481288205,35.60017442937972,1.8900000000000015,14028,8.52,0.1981,0.1075,0.07705,0.1137,-1.128,0.9448,-0.2264,0.8357,16.71,7.8027,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.979543,52.913119,0.04,0.016,0.016,0.012,,,,,,,,,,,38954.0,150.06667862979523,90.52788880606401,2.259999999999996,14038,8.38,0.09685,0.1322,0.02725,0.14,0.006043,1.338,0.4826,1.088,9.389,10.421,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.98766,52.918393,0.286,0.036,0.194,0.025,,,,,,,,,,,39154.0,773.5608733808149,782.222012448592,1.390000000000001,14047,8.78,0.6319,0.1086,0.591,0.1165,0.03626,1.128,-1.082,0.9574,-3.535,8.8948,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,215.000575,52.927082,,,1.446,0.552,,,,,,,,,,,39328.0,2223.334862923452,2178.9209449197674,1.1400000000000008,14048,9.78,1.818,0.1053,1.795,0.1123,3.435,1.158,1.151,0.9612,1.257,13.836,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.150169,53.032889,,,4.759,0.057,3.641,0.102,2.639,0.164,2.114,0.231,3.404,0.408,8.182,0.956,39539.0,7007.20622977966,8460.211655461826,1.360000000000001,14052,10.5,5.943,0.1079,6.903,0.117,6.96,1.098,3.326,0.9134,-2.247,10.38,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.166236,53.044353,,,0.604,0.055,0.651,0.116,0.319,0.157,1.058,0.226,1.346,0.401,2.14,0.791,39108.0,1403.6616477914843,1628.6152098537702,1.8000000000000014,14073,9.46,1.294,0.1097,1.301,0.1175,0.7111,0.9911,0.7762,0.859,-0.5518,8.833,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.163611,53.042785,,,0.156,0.048,0.135,0.096,0.25,0.146,,,0.539,0.388,,,38973.0,446.1481093023799,368.77011414922663,0.7800000000000005,14074,8.12,0.4088,0.1274,0.2316,0.1367,-0.6043,1.217,0.6003,1.049,-1.606,9.1092,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri2,215.081328,52.984413,,,0.341,0.044,0.202,0.098,0.397,0.146,0.571,0.192,0.976,0.406,2.158,0.682,39207.0,614.8470404614725,476.3238188297659,0.060000000000000005,14077,7.95,0.6802,0.1867,0.5938,0.1987,0.4694,1.914,2.717,1.568,18.44,18.405,1,0.7146,1.8266,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.968992,52.905904,0.049,0.022,0.034,0.014,,,,,,,,,,,38870.0,168.93404919881996,220.4409564963599,1.9100000000000015,14084,8.7,0.1348,0.1981,0.1771,0.2133,0.2458,2.101,0.9716,1.705,24.45,23.995,1,2.0817,3.1558,2,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.146311,53.030999,,,,,,,,,,,,,1.601,0.887,38770.0,-1071.9471191465066,-73.89733088403423,1.360000000000001,14087,9.33,0.6658,0.141,1.654,0.1522,-2.039,1.529,-0.1811,1.252,4.578,11.086,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.973269,52.907639,2.509,0.074,1.51,0.043,,,,,,,,,,,39314.0,2458.162714325582,2789.0538620014177,1.8900000000000015,14089,9.81,3.203,0.1156,3.425,0.1231,2.504,1.104,1.177,0.9095,4.609,8.599,3,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,0.8126,2.1503,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,0.7852,0.47771
miri1,215.179514,53.054264,,,0.194,0.048,0.155,0.082,0.28,0.132,0.347,0.2,,,,,38875.0,314.55368530901455,571.6322378269726,0.2700000000000001,14104,8.64,0.3734,0.1178,0.4355,0.1254,-0.8078,1.078,0.7866,0.9211,-3.535,7.7165,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.98555,52.917607,0.198,0.033,0.105,0.019,,,,,,,,,,,38871.0,332.49346575499004,395.3203409304229,1.5900000000000012,14111,8.8,0.2442,0.1127,0.2382,0.1207,0.9891,1.162,0.2419,0.991,4.545,7.4063,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri1,215.151608,53.034977,,,,,0.114,0.092,0.156,0.145,0.692,0.261,4.073,1.391,4.544,0.782,38748.0,577.4870646468373,545.6214859794545,1.370000000000001,14119,7.76,0.6898,0.1039,0.4167,0.1128,-1.14,0.9931,-0.6016,0.8357,15.31,7.6676,1,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
miri3,214.981907,52.915075,0.14,0.037,0.134,0.023,,,,,,,,,,,38794.0,766.8112212528458,575.3665913198126,1.1300000000000008,14152,8.83,0.5903,0.1046,0.3561,0.1113,-0.3505,1.013,-0.3635,0.8189,3.676,7.7904,2,-99.0,100000000.0,1,-99.0,100000000.0,1,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0,-99.0,100000000.0
