field,ra,dec,f560w_uJy,f560w_uJy_err,f770w_uJy,f770w_uJy_err,f1000w_uJy,f1000w_uJy_err,f1280w_uJy,f1280w_uJy_err,f1500w_uJy,f1500w_uJy_err,f1800w_uJy,f1800w_uJy_err,f2100w_uJy,f2100w_uJy_err,ID,z_best,zbest,RA,DEC,IRAC_CH1_FLUX,IRAC_CH1_FLUXERR,IRAC_CH2_FLUX,IRAC_CH2_FLUXERR,IRAC_CH3_FLUX,IRAC_CH3_FLUXERR,IRAC_CH4_FLUX,IRAC_CH4_FLUXERR,IRAC_CH3_V08_FLUX,IRAC_CH3_V08_FLUXERR,Source,z,l_IRAC_58,f_IRAC_58,l_IRAC_80,f_IRAC_80,l_MIPS24,f_MIPS24,l_MIPS70,f_MIPS70,l_PACS_100,f_PACS_100,l_PACS_160,f_PACS_160,l_SPIRE_250,f_SPIRE_250,l_SPIRE_350,f_SPIRE_350,l_SPIRE_500,f_SPIRE_500
miri6,215.056373,52.905513,0.454,0.036,0.317,0.025,,,,,,,,,,,2817,1.038,1.038,215.0564009455,52.9055306112,1.28303349,0.116739839,1.00867689,0.137183815,0.398863882,0.956870377,-0.0596642755,0.891823888,0.0705062449,1.13414323,2817,1.04,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.030389,52.887002,2.684,0.042,1.999,0.024,,,,,,,,,,,2829,2.174,2.174,215.0304441117,52.8870190856,2.80617547,0.132575214,3.25059867,0.148929,3.38832855,0.910537779,1.34087598,0.774588823,3.82546711,1.06363702,2829,2.17,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.045399,52.894572,77.119,0.122,46.87,0.073,,,,,,,,,,,2838,1.784,1.784,215.0454330165,52.8945918618,38.4957924,0.159458518,50.10075,0.191211686,52.1020966,1.13817215,27.6538696,1.08651781,60.9717827,1.33760405,2838,1.78,0.0,0.0,0.0,0.0,23.844,170.81,72.4937,1429.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.055297,52.903309,28.392,0.102,19.433,0.064,,,,,,,,,,,2889,0.68091,0.6809,215.055331924,52.9033278443,24.0075302,0.13588959,19.2973461,0.16255343,19.6571388,1.03140557,9.53895664,0.965095878,20.934309,1.20464945,2889,0.68,0.0,0.0,7.92698,9.5395,23.844,51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.047175,52.900229,0.309,0.033,0.278,0.021,,,,,,,,,,,2989,2.971,2.971,215.0472155131,52.9002534657,0.387782514,0.136994392,0.399806261,0.158794954,-1.76869941,1.14220107,-0.823785663,1.07709718,-2.21591043,1.39400911,2989,2.97,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.034849,52.891345,10.283,0.04,10.509,0.027,,,,,,,,,,,2998,2.905,2.905,215.0348959393,52.8913638079,5.24224472,0.122632079,8.03042126,0.140002653,12.4957199,0.922624528,7.21623707,0.818551958,14.4517651,1.08378172,2998,2.91,0.0,0.0,0.0,0.0,23.844,94.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.035609,52.892198,0.226,0.033,0.258,0.022,,,,,,,,,,,2999,7.227,7.227,215.0356553429,52.8922253459,0.546504498,0.131470427,0.503163934,0.152217656,-0.680888772,1.037449,1.08861136,0.938927293,-1.09385395,1.25098217,2999,7.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13,25899.0,355.874,17348.0,0.0,0.0
miri6,215.030809,52.888353,0.505,0.058,0.304,0.037,,,,,,,,,,,3010,0.574346,0.589,215.0308648514,52.8883747586,1.10700297,0.130365625,0.787397504,0.146110147,0.894421995,0.904494345,-0.675148368,0.769355118,0.825930238,1.04752135,3010,0.59,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,102.252,6742.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.048828,52.901735,0.045,0.017,0.025,0.013,,,,,,,,,,,3024,1.115,1.115,215.0488722387,52.9017557464,0.253365964,0.109006286,0.14704977,0.127787665,-1.16637468,0.922624528,-0.667821169,0.824832439,-1.50681901,1.08781064,3024,1.12,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.045521,52.8995,0.111,0.033,0.071,0.022,,,,,,,,,,,3064,1.038,1.038,215.0455705371,52.8995265973,0.435656875,0.113425463,0.264031857,0.132955551,-0.0684917793,0.979029477,0.479407698,0.894964159,-0.0725207031,1.16637468,3064,1.04,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.040676,52.896327,0.068,0.017,0.046,0.013,,,,,,,,,,,3080,1.14,1.14,215.040705019,52.8963426882,0.273988783,0.111952402,0.269669533,0.129197076,-1.20464945,0.882335246,-0.560006797,0.792383432,-1.50077569,1.02536225,3080,1.14,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.053943,52.90571,0.018,0.014,,,,,,,,,,,,,3087,4.079,4.079,215.0539535162,52.9057194327,0.527354717,0.108638026,0.337791651,0.125908419,-0.412965119,0.904494345,-0.906478286,0.843673825,-0.815857947,1.06766593,3087,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.044146,52.89873,1.553,0.032,1.935,0.02,,,,,,,,,,,3117,4.592,4.592,215.0442016647,52.898746541,2.26114392,0.129260838,2.41997886,0.150338426,2.85046649,1.10795522,4.32199621,1.04360139,3.37019825,1.34364736,3117,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.05536,52.905408,0.962,0.071,0.37,0.041,,,,,,,,,,,3134,0.646,0.646,215.0553894569,52.9054278987,2.2607758,0.123736866,1.68379033,0.144700736,0.477427989,1.02334774,2.37086987,0.956721842,0.126911238,1.20263505,3134,0.65,0.0,0.0,7.92698,2.371,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.027571,52.887735,0.141,0.031,0.142,0.016,,,,,,,,,,,3206,5.015,5.015,215.0276225456,52.8877600847,0.675028801,0.126682982,0.522895813,0.141881898,0.447210997,0.946798027,0.533838272,0.809131265,0.263894796,1.11198413,3206,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.030615,52.889353,2.031,1.906,2.727,1.689,,,,,,,,,,,3234,2.496,2.496,215.0306636614,52.8893741464,3.24993396,0.12484166,3.77396441,0.139532849,4.01684093,0.916581094,2.35412216,0.790289938,4.54060173,1.07169485,3234,2.5,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.051669,52.904259,0.303,0.043,0.18,0.027,,,,,,,,,,,3242,0.563,0.563,215.0517098191,52.9042780407,0.959329009,0.109006286,0.637059093,0.126848042,1.02334774,0.910537779,-1.5585984,0.800757349,0.781612039,1.05759358,3242,0.56,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,253.13,8481.6,0.0,0.0,0.0,0.0
miri6,215.050551,52.903269,5.344,0.084,3.154,0.048,,,,,,,,,,,3257,2.054,2.054,215.0505866384,52.9032912219,3.98462176,0.118949428,4.50451517,0.139532849,3.59984708,1.02334774,2.5435822,0.913805485,3.89395881,1.21069288,3257,2.05,0.0,0.0,0.0,0.0,23.844,40.375,72.4937,415.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.054147,52.906909,0.044,0.016,0.034,0.013,,,,,,,,,,,3272,1.205,1.205,215.0541758488,52.9069293047,0.36642316,0.115266785,0.192151293,0.132955551,-1.38192225,1.03140557,-0.601876497,0.933693528,-1.77474284,1.23285198,3272,1.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.05452,52.904481,5.825,0.05,3.159,0.035,,,,,,,,,,,3305,0.549,0.549,215.0545520351,52.904500685,11.115695,0.117476366,7.41826153,0.136244193,6.32541704,0.898450911,1.44659698,0.809131265,6.39995193,1.04147792,3305,0.55,0.0,0.0,7.92698,1.4467,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.025604,52.885596,3.905,0.141,7.004,0.095,,,,,,,,,,,3328,0.368932,0.3689,215.0256652612,52.8856131152,6.58272791,0.138099194,5.79977465,0.153627068,5.29401159,0.993130744,6.99328136,0.844720542,5.73920822,1.16033125,3328,0.37,0.0,0.0,7.92698,6.9937,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.04668,52.901365,1.774,0.068,1.036,0.036,,,,,,,,,,,3339,1.621,1.621,215.0467128426,52.9013857294,1.92418182,0.112320669,1.93560719,0.130606502,1.63574481,0.972986162,1.71456289,0.875076056,1.80093086,1.1482445,3339,1.62,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.038201,52.892966,51.195,0.1,37.758,0.06,,,,,,,,,,,3353,0.790887,0.748,215.0382376886,52.8929831632,58.655323,0.133311749,41.2401772,0.153627068,43.4278183,0.968957126,26.7369232,0.852047741,49.9023018,1.12004197,3353,0.75,0.0,0.0,0.0,0.0,23.844,379.59,0.0,0.0,102.252,8371.7,165.607,9220.2,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.041527,52.898596,0.033,0.022,0.018,0.015,,,,,,,,,,,3361,0.551,0.551,215.0415665881,52.8986163788,0.125209928,0.145832732,0.0765786394,0.165372267,0.245764598,1.3235029,1.15036905,1.25818348,0.19540301,1.67401958,3361,0.55,0.0,0.0,7.92698,1.1504,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.045236,52.900153,0.79,0.07,0.542,0.042,,,,,,,,,,,3368,1.171,1.171,215.0452698717,52.9001725195,1.40897989,0.116371572,1.27270877,0.136244193,-0.934711277,1.02334774,0.689802766,0.932646871,-1.28724253,1.21270728,3368,1.17,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.044565,52.900821,0.042,0.019,0.063,0.013,,,,,,,,,,,3380,3.38,3.38,215.0445961211,52.9008442321,0.171611249,0.10606017,0.222688794,0.123559393,-0.328357637,0.934711277,0.510809958,0.840533614,-0.437138706,1.10191178,3380,3.38,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.050133,52.904353,0.055,0.031,,,,,,,,,,,,,3416,0.205,0.205,215.0501460815,52.9043708953,0.21617125,0.125209928,0.211413413,0.144230932,-1.55919516,1.14220107,-0.160151482,1.02580678,-2.35289407,1.38192225,3416,0.21,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.029176,52.890023,0.11,0.099,0.066,0.053,,,,,,,,,,,3429,1.707,1.707,215.0292258723,52.8900391255,0.287982821,0.120422482,0.299737245,0.133425355,-0.57412225,0.930682361,-1.130481,0.763074636,-0.884349704,1.0817672,3429,1.71,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.029871,52.886048,19.04,0.046,9.7,0.025,,,,,,,,,,,3437,0.035,0.035,215.0299184124,52.8860656657,46.1866264,0.141781822,29.9920464,0.158325151,20.5032139,0.944783628,8.49012184,0.821692228,23.4967079,1.10996974,3437,0.04,5.73854,20.504,7.92698,8.4906,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.055945,52.901595,90.868,0.168,52.342,0.105,,,,,,,,,,,3443,0.659268,0.649,215.0559789696,52.9016121742,131.503922,0.173452571,87.204277,0.209534168,80.1877594,1.21875072,37.2462082,1.09279835,90.4353256,1.40408146,3443,0.65,0.0,0.0,7.92698,37.248,23.844,173.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.041876,52.898877,0.149,0.033,0.083,0.023,,,,,,,,,,,3445,0.353,0.353,215.0419144452,52.8988955601,0.290192425,0.14546448,0.237252831,0.165842086,1.15831685,1.31745934,-0.799710631,1.25294983,1.3678211,1.65387487,3445,0.35,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.046031,52.90078,5.472,0.059,4.781,0.031,,,,,,,,,,,3463,0.481,0.481,215.0460675447,52.9007976748,6.73960876,0.113057196,6.37622833,0.132015929,5.12479687,0.985072911,6.81010151,0.90857178,6.03533411,1.17241812,3463,0.48,0.0,0.0,7.92698,6.8105,23.844,40.264,72.4937,375.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.029136,52.882747,7.346,0.22,4.744,0.122,,,,,,,,,,,3478,0.331,0.331,215.0292032387,52.8827684085,9.09429169,0.209174231,8.68204403,0.233024567,7.47567606,1.17644703,5.85547304,0.989170849,3.48905158,1.33961856,3478,0.33,0.0,0.0,7.92698,5.8558,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.049914,52.903965,1.824,0.033,1.363,0.021,,,,,,,,,,,3512,0.66,0.66,215.0499489704,52.9039802324,5.76002502,0.126314715,3.99242473,0.146110147,4.28275013,1.1704036,0.622811317,1.06348956,5.05227613,1.42624044,3512,0.66,0.0,0.0,7.92698,0.62285,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.04867,52.903419,1.878,0.066,1.379,0.043,,,,,,,,,,,3513,1.812,1.812,215.0487049965,52.9034395614,2.38303947,0.116371572,2.6487751,0.137183815,1.98021817,1.07975268,2.92878318,0.955675185,2.24209833,1.28925705,3513,1.81,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.034212,52.894282,0.078,0.023,0.067,0.016,,,,,,,,,,,3540,0.193,0.193,215.0342418675,52.8943025884,0.26625523,0.120422482,-0.2302057,0.136714011,-0.290082812,1.02737665,-2.51322675,0.903338075,-1.06968045,1.22479415,3540,0.19,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.042511,52.899603,3.616,0.076,3.164,0.043,,,,,,,,,,,3579,1.33658,1.3366,215.0425468899,52.8996214038,4.68137789,0.113793723,4.62666512,0.132015929,2.73765659,0.993130744,1.60256147,0.875076056,3.11033249,1.15630233,3579,1.34,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.047863,52.903793,0.344,0.054,0.131,0.032,,,,,,,,,,,3595,0.48,0.48,215.0479038854,52.9038124056,0.994314134,0.11011108,0.592897177,0.128257468,0.0564049892,1.01931882,0.589315534,0.896010935,-0.054390531,1.20666397,3595,0.48,0.0,0.0,7.92698,0.58935,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.035104,52.895578,0.018,0.011,0.018,0.009,,,,,,,,,,,3632,2.374,2.374,215.0351322764,52.8956046922,0.0946439728,0.113425463,0.172419384,0.127787665,-1.4564575,0.985072911,-0.809131265,0.860421658,-2.08698487,1.17241812,3632,2.37,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.03593,52.895976,0.418,0.031,0.284,0.02,,,,,,,,,,,3655,2.397,2.397,215.03596366,52.8959972787,0.529932618,0.178976536,0.605581999,0.19919841,2.2723155,1.64581704,-0.835299909,1.56069195,2.64096236,2.08295584,3655,2.4,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.034966,52.894029,25.354,0.069,21.735,0.044,,,,,,,,,,,3674,0.791178,0.784,215.0350040261,52.8940465371,25.2791462,0.128156036,19.0793552,0.146110147,19.4234619,1.06968045,13.85886,0.926366389,22.5901985,1.26508331,3674,0.78,0.0,0.0,0.0,0.0,23.844,200.13,0.0,0.0,102.252,3657.7,165.607,10635.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.056685,52.903596,86.759,0.139,74.579,0.117,,,,,,,,,,,3689,0.575426,0.584,215.0567200085,52.9036121492,91.3509521,0.142150089,84.314949,0.169130728,95.2217026,1.03140557,83.252594,0.943114221,108.190819,1.19054818,3689,0.58,0.0,0.0,7.92698,83.258,23.844,425.52,0.0,0.0,0.0,0.0,165.607,11126.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.035928,52.896225,0.299,0.029,0.181,0.019,,,,,,,,,,,3692,0.883,0.883,215.0359690592,52.8962399562,0.657720387,0.172716051,0.432692796,0.192151293,0.437138706,1.55718064,0.576754689,1.47590578,0.54189086,1.94395781,3692,0.88,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.038434,52.898689,,,0.026,0.012,,,,,,,,,,,3754,0.978,0.978,215.0384862591,52.8987045917,0.157248929,0.105691902,0.106176518,0.121680163,-1.68006301,0.936725795,-1.13152766,0.85623467,-2.02050734,1.09989738,3754,0.98,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.01909,52.885578,0.032,0.014,0.038,0.011,,,,,,,,,,,3854,1.104,1.104,215.0191526773,52.8855871538,0.187814876,0.121895552,0.111344397,0.134834766,-0.271952659,0.962913811,-0.0722251758,0.779822588,-0.447210997,1.12205648,3854,1.1,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.026422,52.890617,0.171,0.026,0.094,0.018,,,,,,,,,,,3859,1.6,1.6,215.0264647008,52.8906355783,0.334752411,0.138835713,0.293629736,0.153157279,0.11079552,1.17644703,-0.235516891,1.02266657,-0.0926653445,1.43832731,3859,1.6,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.029991,52.883541,13.02,0.061,20.472,0.053,,,,,,,,,,,3871,0.022,0.022,215.0300549013,52.8835572613,287.847687,0.150988445,185.060013,0.168660924,122.781578,0.896436512,55.9232178,0.798663914,142.660309,1.04550683,3871,0.02,5.73854,122.79,7.92698,55.927,23.844,50.0,0.0,0.0,102.252,2681.7,165.607,5405.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.033105,52.895244,0.333,0.034,0.182,0.022,,,,,,,,,,,3873,1.88,1.88,215.0331393497,52.8952603691,0.589223146,0.110847607,0.511150658,0.126378238,0.678874373,0.987087309,-0.751560509,0.852047741,0.737293839,1.16637468,3873,1.88,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.035657,52.897421,0.041,0.017,0.019,0.012,,,,,,,,,,,3880,1.02,1.02,215.035694985,52.8974351407,0.158353731,0.105691902,0.0070471135,0.120270737,-0.950827062,0.922624528,0.193647206,0.804944336,-1.33558953,1.07169485,3880,1.02,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.024862,52.889775,0.041,0.026,0.018,0.018,,,,,,,,,,,3886,1.534,1.534,215.0249182157,52.8897901012,0.245264158,0.118581168,0.193090916,0.131546125,-0.0705062449,0.946798027,-0.414509714,0.766214907,0.149070337,1.09989738,3886,1.53,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.038311,52.897909,2.422,0.066,1.999,0.045,,,,,,,,,,,3892,0.93,0.93,215.0383498961,52.897925161,3.92643595,0.113793723,2.96119714,0.130606502,2.0346086,0.981043994,1.99090266,0.879262984,2.50800776,1.14220107,3892,0.93,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.022962,52.888689,0.016,0.01,0.013,0.009,,,,,,,,,,,3921,2.764,2.764,215.0230240333,52.8887062307,0.0618684329,0.118949428,0.0761088282,0.131546125,-0.124896772,0.936725795,-0.185273275,0.772495329,-0.372675836,1.09183955,3921,2.76,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.045557,52.904797,0.094,0.02,0.069,0.014,,,,,,,,,,,3947,2.816,2.816,215.0455886165,52.9048086674,0.324441016,0.100167938,0.257924378,0.115572661,0.0382748172,0.932696879,-0.784009516,0.782962799,-0.016115712,1.08378172,3947,2.82,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.036713,52.89855,0.1,0.022,0.053,0.015,,,,,,,,,,,3964,0.897,0.897,215.0367463425,52.898565265,0.215434715,0.103850588,0.127787665,0.119331121,0.032231424,0.934711277,-1.3555305,0.821692228,-0.128925696,1.08982503,3964,0.9,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.021801,52.88717,0.91,0.065,0.39,0.038,,,,,,,,,,,4023,0.623627,0.6236,215.0218529564,52.887188817,1.76177728,0.126314715,1.27928603,0.140942276,0.57412225,0.985072911,0.0512903444,0.786102951,0.427066356,1.13615775,4023,0.62,0.0,0.0,7.92698,0.051293,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.039642,52.900495,0.415,0.025,0.203,0.019,,,,,,,,,,,4034,0.289,0.289,215.0396797112,52.9005117536,1.06575751,0.104955375,0.664307892,0.121680163,-0.280010492,0.989101827,-0.441724986,0.866702139,-0.419008523,1.17241812,4034,0.29,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.031904,52.8953,2.829,0.059,2.196,0.038,,,,,,,,,,,4095,1.589,1.589,215.0319367098,52.8953181334,3.06764317,0.115266785,3.59308839,0.132015929,1.81503201,1.06363702,3.33177876,0.901244581,1.82711887,1.25702548,4095,1.59,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.05127,52.906693,1.566,0.107,1.316,0.061,,,,,,,,,,,4128,0.275,0.275,215.0513032476,52.9067115753,3.07464027,0.117476366,2.28749299,0.135304585,2.64499116,0.995145261,1.52824283,0.857281446,2.68528056,1.14018667,4128,0.28,0.0,0.0,7.92698,1.5283,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.0464,52.907014,0.048,0.015,0.039,0.012,,,,,,,,,,,4262,1.252,1.252,215.0464335795,52.9070317788,0.121527277,0.183763981,0.108995356,0.206245542,0.376704752,1.89359605,0.814365029,1.74596524,0.489514738,2.37706757,4262,1.25,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.016886,52.88602,0.213,0.045,0.119,0.026,,,,,,,,,,,4283,0.857,0.857,215.016940246,52.8860369455,0.518884659,0.123368606,0.420477808,0.136714011,0.0966942757,1.05557919,1.36809146,0.852047741,-0.0684917793,1.24896765,4283,0.86,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.032498,52.897508,0.018,0.01,0.013,0.01,,,,,,,,,,,4307,2.563,2.563,215.032553382,52.8975288665,0.0931709111,0.103114061,0.0676522925,0.116042472,-0.890393078,0.934711277,-0.617577612,0.805991113,-1.2832135,1.08982503,4307,2.56,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.046363,52.907211,0.091,0.02,0.067,0.015,,,,,,,,,,,4311,2.365,2.365,215.0464020992,52.907221862,0.305291265,0.183763981,0.329335123,0.205775723,-0.713120222,1.89359605,-2.29655123,1.7616663,-1.00924647,2.37908196,4311,2.37,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.036515,52.900592,0.057,0.024,0.055,0.015,,,,,,,,,,,4349,1.224,1.224,215.0365573153,52.9006073906,0.212856874,0.100167938,0.117451899,0.113223627,0.229648903,0.938740194,-1.24980962,0.834253132,0.0584194548,1.09586847,4349,1.22,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.027315,52.894209,1.34,0.351,,,,,,,,,,,,,4408,1.98,1.98,215.0273509705,52.8942283151,1.46679747,0.223168284,1.80688,0.234433979,2.08295584,2.11317277,1.92914498,2.07150173,2.00842047,2.83837986,4408,1.98,0.0,0.0,0.0,0.0,23.844,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miri6,215.027281,52.894431,3.706,0.101,4.017,0.099,,,,,,,,,,,4419,5.701,5.701,215.0273292849,52.8944576977,1.4380728,0.346168607,2.66192985,0.361282021,3.72877288,3.22314239,3.90853333,3.29304934,5.43300915,4.40361834,4419,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
